"TWEET_ID","ENT","I","E","IOB_TAG","TYPE"
"991657832410963968","Gary","32","36","B","Contributor"
"991657832410963968","Matthewman","37","47","I","Contributor"
"991657832410963968","'No","50","53","B","Work"
"991657832410963968","longer","54","60","I","Work"
"991657832410963968","sing","61","65","I","Work"
"991657832410963968","for","66","69","I","Work"
"991657832410963968","m","70","71","I","Work"
"991659226295685120","Gyorgy","12","18","B","Contributor"
"991659226295685120","Sviridov","19","27","I","Contributor"
"991659226295685120","Gary","29","33","B","Contributor"
"991659226295685120","Matthewman","34","44","I","Contributor"
"991659226295685120","The","47","50","B","Work"
"991659226295685120","Madonna","51","58","I","Work"
"991659226295685120","in","59","61","I","Work"
"991659226295685120","the","62","65","I","Work"
"991659226295685120","City","66","70","I","Work"
"991660192831074304","Gyorgy","12","18","B","Contributor"
"991660192831074304","Sviridov","19","27","I","Contributor"
"991660192831074304","Gary","29","33","B","Contributor"
"991660192831074304","Matthewman","34","44","I","Contributor"
"991660192831074304","'O","47","49","B","Work"
"991660192831074304","my","50","52","I","Work"
"991660192831074304","homeland'","53","62","I","Work"
"991661031230464000","Wolfgang","12","20","B","Contributor"
"991661031230464000","Amadeus","21","28","I","Contributor"
"991661031230464000","Mozart","29","35","I","Contributor"
"991661031230464000","Gary","37","41","B","Contributor"
"991661031230464000","Matthewman","42","52","I","Contributor"
"991661031230464000","Serenade","55","63","B","Work"
"991661031230464000","from","64","68","I","Work"
"991661031230464000","Don","69","72","I","Work"
"991661031230464000","Gio","73","76","I","Work"
"991661501655248898","Wolfgang","12","20","B","Contributor"
"991661501655248898","Amadeus","21","28","I","Contributor"
"991661501655248898","Mozart","29","35","I","Contributor"
"991661501655248898","Gary","37","41","B","Contributor"
"991661501655248898","Matthewman","42","52","I","Contributor"
"991661501655248898","Rivolgete","55","64","B","Work"
"991661501655248898","a","65","66","I","Work"
"991661501655248898","lui'","67","71","I","Work"
"991661501655248898","from","72","76","I","Work"
"991663116126687232","Pietro","12","18","B","Contributor"
"991663116126687232","Mascagni","19","27","I","Contributor"
"991663116126687232","Gary","29","33","B","Contributor"
"991663116126687232","Matthewman","34","44","I","Contributor"
"991663116126687232","'Tartaglia's","47","59","B","Work"
"991663116126687232","aria'","60","65","I","Work"
"991663116126687232","fr","66","68","I","Work"
"991682993717678080","James","12","17","B","Contributor"
"991682993717678080","MacMillan","18","27","I","Contributor"
"991682993717678080","BBC","29","32","B","Contributor"
"991682993717678080","Philharmonic","33","45","I","Contributor"
"991682993717678080","Britannia","48","57","B","Work"
"991706666579251200","Pablo","12","17","B","Contributor"
"991706666579251200","de","18","20","I","Contributor"
"991706666579251200","Sarasate","21","29","I","Contributor"
"991706666579251200","Nicola","31","37","B","Contributor"
"991706666579251200","Benedetti","38","47","I","Contributor"
"991706666579251200","Zigeunerweisen,","50","65","B","Work"
"991706666579251200","Op","66","68","I","Work"
"991706666579251200","20","69","71","I","Work"
"991709642257551363","Concerto","12","20","B","Contributor"
"991709642257551363","de’","21","24","I","Contributor"
"991709642257551363","Cavalieri","25","34","I","Contributor"
"991709642257551363","Sinfonia:","37","46","B","Work"
"991709642257551363","Scipione","47","55","I","Work"
"991709642257551363","Ne","56","58","I","Work"
"991710694738481154","Ole","12","15","B","Contributor"
"991710694738481154","Bull","16","20","I","Contributor"
"991710694738481154","Eldbjørg","22","30","B","Contributor"
"991710694738481154","Hemsing","31","38","I","Contributor"
"991710694738481154","Sasha","40","45","B","Contributor"
"991710694738481154","Grynyuk","46","53","I","Contributor"
"991710694738481154","Seterjentens","56","68","B","Work"
"991710694738481154","Søndag","69","75","I","Work"
"991711494558633989","Wolfgang","12","20","B","Contributor"
"991711494558633989","Amadeus","21","28","I","Contributor"
"991711494558633989","Mozart","29","35","I","Contributor"
"991711494558633989","Stephen","37","44","B","Contributor"
"991711494558633989","Hough","45","50","I","Contributor"
"991711494558633989","Quintet","53","60","B","Work"
"991711494558633989","in","61","63","I","Work"
"991711494558633989","E","64","65","I","Work"
"991711494558633989","flat","66","70","I","Work"
"991711494558633989","maj","71","74","I","Work"
"991713089753092096","John","12","16","B","Contributor"
"991713089753092096","Philip","17","23","I","Contributor"
"991713089753092096","Sousa","24","29","I","Contributor"
"991713089753092096","Christopher","31","42","B","Contributor"
"991713089753092096","Hart","43","47","I","Contributor"
"991713089753092096","Humoresque","50","60","B","Work"
"991713089753092096","on","61","63","I","Work"
"991713089753092096","'Swanee'","64","72","I","Work"
"991715868496232449","Leonard","12","19","B","Contributor"
"991715868496232449","Bernstein","20","29","I","Contributor"
"991715868496232449","Barbara","31","38","B","Contributor"
"991715868496232449","Achammer","39","47","I","Contributor"
"991715868496232449","First","50","55","B","Work"
"991715868496232449","Introit","56","63","I","Work"
"991715868496232449","(Mass)","64","70","I","Work"
"991717321470291968","Hjalmar","12","19","B","Contributor"
"991717321470291968","Borgström","20","29","I","Contributor"
"991717321470291968","Eldbjørg","31","39","B","Contributor"
"991717321470291968","Hemsing","40","47","I","Contributor"
"991717321470291968","Elegie","50","56","B","Work"
"991719367741231104","Tan","12","15","B","Contributor"
"991719367741231104","Dun","16","19","I","Contributor"
"991719367741231104","Eldbjørg","21","29","B","Contributor"
"991719367741231104","Hemsing","30","37","I","Contributor"
"991719367741231104","Violin","40","46","B","Work"
"991719367741231104","Sonata","47","53","I","Work"
"991719367741231104","(from","54","59","I","Work"
"991719367741231104","H","60","61","I","Work"
"991720825635078144","Edvard","12","18","B","Contributor"
"991720825635078144","Grieg","19","24","I","Contributor"
"991720825635078144","Eldbjørg","26","34","B","Contributor"
"991720825635078144","Hemsing","35","42","I","Contributor"
"991720825635078144","Violin","45","51","B","Work"
"991720825635078144","sonata","52","58","I","Work"
"991720825635078144","No","59","61","I","Work"
"991720825635078144","2","62","63","I","Work"
"991720825635078144","in","64","66","I","Work"
"991722381466009600","Giovanni","12","20","B","Contributor"
"991722381466009600","Pierluigi","21","30","I","Contributor"
"991722381466009600","da","31","33","I","Contributor"
"991722381466009600","Palestrina","34","44","I","Contributor"
"991722381466009600","Ave","47","50","B","Work"
"991722381466009600","Maria","51","56","I","Work"
"991723611429003264","Malcolm","12","19","B","Contributor"
"991723611429003264","Arnold","20","26","I","Contributor"
"991723611429003264","Hugh","28","32","B","Contributor"
"991723611429003264","Bean","33","37","I","Contributor"
"991723611429003264","Four","40","44","B","Work"
"991723611429003264","English","45","52","I","Work"
"991723611429003264","Dances,","53","60","I","Work"
"991725117729394688","Antonio","12","19","B","Contributor"
"991725117729394688","Vivaldi","20","27","I","Contributor"
"991725117729394688","Tamás","29","34","B","Contributor"
"991725117729394688","Pálfalvi","35","43","I","Contributor"
"991725117729394688","Agitata","46","53","B","Work"
"991725117729394688","da","54","56","I","Work"
"991725117729394688","due","57","60","I","Work"
"991725117729394688","venti","61","66","I","Work"
"991726499203076097","Flanders","12","20","B","Contributor"
"991726499203076097","and","21","24","I","Contributor"
"991726499203076097","Swann","25","30","I","Contributor"
"991726499203076097","Slow","53","57","B","Work"
"991726499203076097","train","58","63","I","Work"
"991727332443467778","Ludwig","12","18","B","Contributor"
"991727332443467778","van","19","22","I","Contributor"
"991727332443467778","Beethoven","23","32","I","Contributor"
"991727332443467778","Symphony","35","43","B","Work"
"991727332443467778","No","44","46","I","Work"
"991727332443467778","7","47","48","I","Work"
"991727332443467778","in","49","51","I","Work"
"991727332443467778","A","52","53","I","Work"
"991727332443467778","ma","54","56","I","Work"
"991729949307539460","Richard","12","19","B","Contributor"
"991729949307539460","Strauss","20","27","I","Contributor"
"991729949307539460","Renée","29","34","B","Contributor"
"991729949307539460","Fleming","35","42","I","Contributor"
"991729949307539460","Morgen","45","51","B","Work"
"991729949307539460","(Four","52","57","I","Work"
"991729949307539460","Songs,","58","64","I","Work"
"991729949307539460","O","65","66","I","Work"
"991731497982988288","Claude","12","18","B","Contributor"
"991731497982988288","Debussy","19","26","I","Contributor"
"991731497982988288","Lucy","28","32","B","Contributor"
"991731497982988288","Parham","33","39","I","Contributor"
"991731497982988288","Poissons","42","50","B","Work"
"991731497982988288","d'Or","51","55","I","Work"
"991731497982988288","(Images,","56","64","I","Work"
"991731497982988288","book","65","69","I","Work"
"991731497982988288","2)","70","72","I","Work"
"991733478088675328","Clara","12","17","B","Contributor"
"991733478088675328","Schumann","18","26","I","Contributor"
"991733478088675328","Lucy","28","32","B","Contributor"
"991733478088675328","Parham","33","39","I","Contributor"
"991733478088675328","Nocturne","42","50","B","Work"
"991733478088675328","(Soirées","51","59","I","Work"
"991733478088675328","musicales,","60","70","I","Work"
"991733478088675328","Op","71","73","I","Work"
"991733478088675328","6)","74","76","I","Work"
"991734742994374656","Christoph","12","21","B","Contributor"
"991734742994374656","Willibald","22","31","I","Contributor"
"991734742994374656","Gluck","32","37","I","Contributor"
"991734742994374656","Nous","40","44","B","Work"
"991734742994374656","ne","45","47","I","Work"
"991734742994374656","trouvons","48","56","I","Work"
"991734742994374656","part","57","61","I","Work"
"991735441685696512","Anonymous","12","21","B","Contributor"
"991735441685696512","Jean‐Philippe","23","36","B","Contributor"
"991735441685696512","Rameau","37","43","I","Contributor"
"991735441685696512","Domine","46","52","B","Work"
"991735441685696512","Jesu","53","57","I","Work"
"991735441685696512","Christe","58","65","I","Work"
"991735441685696512","(","66","67","I","Work"
"991736874392866816","Joseph","12","18","B","Contributor"
"991736874392866816","Haydn","19","24","I","Contributor"
"991736874392866816","Buchberger","26","36","B","Contributor"
"991736874392866816","Quartet","37","44","I","Contributor"
"991736874392866816","Quartet","47","54","B","Work"
"991736874392866816","for","55","58","I","Work"
"991736874392866816","Strings","59","66","I","Work"
"991736874392866816","in","67","69","I","Work"
"991736874392866816","D","70","71","I","Work"
"991736874392866816","minor,","72","78","I","Work"
"991736874392866816","O","79","80","I","Work"
"991737969374629888","Johann","12","18","B","Contributor"
"991737969374629888","Sebastian","19","28","I","Contributor"
"991737969374629888","Bach","29","33","I","Contributor"
"991737969374629888","Beatrice","35","43","B","Contributor"
"991737969374629888","Rana","44","48","I","Contributor"
"991737969374629888","Partita","51","58","B","Work"
"991737969374629888","no.","59","62","I","Work"
"991737969374629888","1","63","64","I","Work"
"991737969374629888","in","65","67","I","Work"
"991737969374629888","B","68","69","I","Work"
